id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
9.90748E+17,https://twitter.com/saqeram/status/990747523705966592,Mon Apr 30 00:19:51 +0000 2018,2018-04-30 00:19:51+00:00,saqeram,"RT @AshAgony: #DecolonizeThisPlace took over the Brooklyn Museum earlier today, dropped banners, &amp; read a list of demands to #DecolonizeBroâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,107,9.90693E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",26774872,Thu Mar 26 15:35:03 +0000 2009,FALSE,"PhD candidate in Translation Studies, working on gender variance in medieval legal systems, & Arabic linguistics. I teach Arabic and translate. t[he]y:Ù‡Ùˆ/Ù‡Ù…Ø§",10357,3532,1669,160,The Tundras of Agraba,Ø§Ù„ÙÅØ§Ø´Ù†Ù_Ø_ØªØ§ Ø§Ù„Ù†Ø±Ø¯Ù_ Ø§Ù„Ø°Ù_ Ù„Ù† Ù_Ø±Ø¨Ù‘Ù_ Ø_Ù_Ø§Ù„ÙƒÙ…,39434,Eastern Time (US & Canada),,FALSE
9.90747E+17,https://twitter.com/critcrim/status/990747065624887298,Mon Apr 30 00:18:02 +0000 2018,2018-04-30 00:18:02+00:00,critcrim,"RT @AshAgony: Earlier today, #DecolonizeThisPlace was at the Brooklyn Museum demanding that the board #DecolonizeBrooklynMuseum. Hereâ€™s somâ€_",retweet,,DecolonizeThisPlace DecolonizeBrooklynMuseum,,,0,,,,en,,,18,9.90744E+17,AshAgony,809115114,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",479069569,Tue Jan 31 00:05:14 +0000 2012,FALSE,"Working Group at Kwantlen Polytechnic University, publishers of the open access journal: Radical Criminology (and THOUGHT|CRIMES Press), views ours, not KPU's",24,5167,3592,163,"Surrey, BC",Critical Criminology,28680,Pacific Time (US & Canada),http://radicalcriminology.org,FALSE
9.90746E+17,https://twitter.com/carminemac/status/990746473204801538,Mon Apr 30 00:15:41 +0000 2018,2018-04-30 00:15:41+00:00,carminemac,RT @AshAgony: #DecolonizeThisPlace also went to the Brooklyn Botanic Garden to speak out against plans to build high rise towers near the gâ€_,retweet,,DecolonizeThisPlace,,,0,,,,en,,,8,9.90692E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7243782,Wed Jul 04 05:49:59 +0000 2007,FALSE,"I fit relevant descriptions of people I never heard of. / My clothing, suspicious; my movements, furtive.",6003,305,176,126,New York,Carmine,124539,Eastern Time (US & Canada),,FALSE
9.90745E+17,https://twitter.com/ayycommie/status/990745089621159936,Mon Apr 30 00:10:11 +0000 2018,2018-04-30 00:10:11+00:00,ayycommie,"RT @AshAgony: Earlier today, #DecolonizeThisPlace was at the Brooklyn Museum demanding that the board #DecolonizeBrooklynMuseum. Hereâ€™s somâ€_",retweet,,DecolonizeThisPlace DecolonizeBrooklynMuseum,,,0,,,,en,,,18,9.90744E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3309603649,Sat Aug 08 10:30:14 +0000 2015,FALSE,â˜®ï¸èâ˜¯ï¸èâ™»ï¸è_ŸŒ±// AnCom // Latino // Anti-Fascist // IWW //â˜_âœ__Ÿè_ï¸èâ€ç_ŸŒˆ_Ÿ‡¬_Ÿ‡_,5635,111,298,2,Some hills in California,â’¶narchist _Ÿè´_ŸŒ_,2663,,,FALSE
9.90745E+17,https://twitter.com/GlobalRevLive/status/990744507552497664,Mon Apr 30 00:07:52 +0000 2018,2018-04-30 00:07:52+00:00,GlobalRevLive,"RT @AshAgony: Earlier today, #DecolonizeThisPlace was at the Brooklyn Museum demanding that the board #DecolonizeBrooklynMuseum. Hereâ€™s somâ€_",retweet,,DecolonizeThisPlace DecolonizeBrooklynMuseum,,,0,,,,en,,,18,9.90744E+17,AshAgony,809115114,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",377837520,Thu Sep 22 05:54:04 +0000 2011,FALSE,Global independent media collective supporting revolution and resistance through technology and collaboration. #NeverTrump,14730,59378,8830,2105,"Tahrir, Sol, Liberty Square",Global Revolution TV,179917,,http://GlobalRevolution.tv,FALSE
9.90744E+17,https://twitter.com/GlobalRevLive/status/990744383547953152,Mon Apr 30 00:07:22 +0000 2018,2018-04-30 00:07:22+00:00,GlobalRevLive,RT @maralbabai: â€œBROOKLYN IS NOT FOR SALEâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace #brooklynisnotforsale @decolonize_this @brooklynmâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace brooklynisnotforsale,,,0,,,,en,,,11,9.90648E+17,maralbabai,2788436192,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",377837520,Thu Sep 22 05:54:04 +0000 2011,FALSE,Global independent media collective supporting revolution and resistance through technology and collaboration. #NeverTrump,14730,59378,8830,2105,"Tahrir, Sol, Liberty Square",Global Revolution TV,179917,,http://GlobalRevolution.tv,FALSE
9.90744E+17,https://twitter.com/GlobalRevLive/status/990744330745909251,Mon Apr 30 00:07:10 +0000 2018,2018-04-30 00:07:10+00:00,GlobalRevLive,"RT @NadeemGibran: Real estate tycoons on the board of Brooklyn Musuem + NYPD force + â€œthe artsâ€ù = displacement at work. #DecolonizeBrooklâ€_",retweet,,,,,0,,,,en,,,14,9.90702E+17,NadeemGibran,7.5529E+17,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",377837520,Thu Sep 22 05:54:04 +0000 2011,FALSE,Global independent media collective supporting revolution and resistance through technology and collaboration. #NeverTrump,14730,59378,8830,2105,"Tahrir, Sol, Liberty Square",Global Revolution TV,179917,,http://GlobalRevolution.tv,FALSE
9.90744E+17,https://twitter.com/GlobalRevLive/status/990744285942345728,Mon Apr 30 00:06:59 +0000 2018,2018-04-30 00:06:59+00:00,GlobalRevLive,"RT @NadeemGibran: .@JivePoetic calls out Brooklyn Museum &amp; politics as usual in the colonial-capitalist agenda to white wash Brooklyn. #dâ€_",retweet,,,,,0,,,,en,,,14,9.90724E+17,NadeemGibran,7.5529E+17,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",377837520,Thu Sep 22 05:54:04 +0000 2011,FALSE,Global independent media collective supporting revolution and resistance through technology and collaboration. #NeverTrump,14730,59378,8830,2105,"Tahrir, Sol, Liberty Square",Global Revolution TV,179917,,http://GlobalRevolution.tv,FALSE
9.90744E+17,https://twitter.com/AshAgony/status/990744130694369280,Mon Apr 30 00:06:22 +0000 2018,2018-04-30 00:06:22+00:00,AshAgony,"Earlier today, #DecolonizeThisPlace was at the Brooklyn Museum demanding that the board #DecolonizeBrooklynMuseum. Hereâ€™s some info on why they were there &amp; what their demands are: https://t.co/iCxIS8qesJ",original,,DecolonizeThisPlace DecolonizeBrooklynMuseum,https://twitter.com/AshAgony/status/990744130694369280/photo/1 https://twitter.com/AshAgony/status/990744130694369280/photo/1 https://twitter.com/AshAgony/status/990744130694369280/photo/1 https://twitter.com/AshAgony/status/990744130694369280/photo/1,,20,,,,en,,FALSE,18,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",809115114,Fri Sep 07 15:50:39 +0000 2012,FALSE,"Writer. Thinker. Reporter. Iconoclast.  Into politics, philosophy, science, sexuality, religion, and culture.",108551,7580,2510,383,"Brooklyn, NYC",Ash J,73834,Atlantic Time (Canada),http://gofund.me/ivgsrg,FALSE
9.90744E+17,https://twitter.com/AngryAnok/status/990743605558980608,Mon Apr 30 00:04:17 +0000 2018,2018-04-30 00:04:17+00:00,AngryAnok,RT @maralbabai: â€œBROOKLYN IS NOT FOR SALEâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace #brooklynisnotforsale @decolonize_this @brooklynmâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace brooklynisnotforsale,,,0,,,,en,,,11,9.90648E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.15566E+17,Sun Jan 01 14:31:17 +0000 2017,FALSE,"Informalist/insurrectionary communization, synthesist anarchy and nerd shit/posting. They/them gender nihilist",61686,745,2348,10,Occupied Salish Sea,Spreading Embers,28056,,,FALSE
9.90743E+17,https://twitter.com/AshAgony/status/990742851179999234,Mon Apr 30 00:01:17 +0000 2018,2018-04-30 00:01:17+00:00,AshAgony,RT @OccupyWallStNYC: Â¡Presente! â€œProgramming is not enough!â€ù #RadicalWomenBKM #decolonizethisplace #decolonizebrooklynmuseum https://t.co/Bâ€_,retweet,,RadicalWomenBKM decolonizethisplace decolonizebrooklynmuseum,,,0,,,,en,,,11,9.90637E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",809115114,Fri Sep 07 15:50:39 +0000 2012,FALSE,"Writer. Thinker. Reporter. Iconoclast.  Into politics, philosophy, science, sexuality, religion, and culture.",108551,7580,2510,383,"Brooklyn, NYC",Ash J,73834,Atlantic Time (Canada),http://gofund.me/ivgsrg,FALSE
9.90743E+17,https://twitter.com/AshAgony/status/990742808423288833,Mon Apr 30 00:01:07 +0000 2018,2018-04-30 00:01:07+00:00,AshAgony,"RT @maralbabai: â€œBlack women, dead, disappear, without even a hashtagâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace https://t.co/Dfev4XAiâ€_",retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,en,,,15,9.9064E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",809115114,Fri Sep 07 15:50:39 +0000 2012,FALSE,"Writer. Thinker. Reporter. Iconoclast.  Into politics, philosophy, science, sexuality, religion, and culture.",108551,7580,2510,383,"Brooklyn, NYC",Ash J,73834,Atlantic Time (Canada),http://gofund.me/ivgsrg,FALSE
9.90743E+17,https://twitter.com/swagithachristi/status/990742780271038465,Mon Apr 30 00:01:00 +0000 2018,2018-04-30 00:01:00+00:00,swagithachristi,"RT @AshAgony: #DecolonizeThisPlace took over the Brooklyn Museum earlier today, dropped banners, &amp; read a list of demands to #DecolonizeBroâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,107,9.90693E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4827935841,Tue Jan 19 23:37:45 +0000 2016,FALSE,I have the moral backbone of a chocolate eclair // (they/them) //,21100,368,409,3,"Fredonia, NY // New Paltz, NY",sailor saturn_ŸŒ™_Ÿ”®,9587,,http://mariajohnsonart.weebly.com,FALSE
9.90743E+17,https://twitter.com/AshAgony/status/990742697039355904,Mon Apr 30 00:00:40 +0000 2018,2018-04-30 00:00:40+00:00,AshAgony,"RT @maralbabai: â€œFrom Brooklyn to Palestine, occupation is a crime!â€ù #decolonizethisplace #DecolonizeBrooklynMuseum https://t.co/C1zJ9gSeat",retweet,,decolonizethisplace DecolonizeBrooklynMuseum,https://twitter.com/maralbabai/status/990644239292870657/photo/1,,0,,,,en,,FALSE,11,9.90644E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",809115114,Fri Sep 07 15:50:39 +0000 2012,FALSE,"Writer. Thinker. Reporter. Iconoclast.  Into politics, philosophy, science, sexuality, religion, and culture.",108551,7580,2510,383,"Brooklyn, NYC",Ash J,73834,Atlantic Time (Canada),http://gofund.me/ivgsrg,FALSE
9.90743E+17,https://twitter.com/_TomOKeefe_/status/990742675665162240,Mon Apr 30 00:00:35 +0000 2018,2018-04-30 00:00:35+00:00,_TomOKeefe_,RT @occupytheory: Now! Protests break out inside then outside the Brooklyn Museum #DecolonizeBrooklynMuseum #decolonizethisplace @ABC @demoâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,en,,,9,9.90646E+17,occupytheory,472499685,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",246035473,Wed Feb 02 00:18:12 +0000 2011,FALSE,Educator / Writer / Investor,1835,137,337,2,NYC,Tom O'Keefe,1577,Quito,,FALSE
9.90743E+17,https://twitter.com/AshAgony/status/990742621579567105,Mon Apr 30 00:00:22 +0000 2018,2018-04-30 00:00:22+00:00,AshAgony,RT @maralbabai: â€œBROOKLYN IS NOT FOR SALEâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace #brooklynisnotforsale @decolonize_this @brooklynmâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace brooklynisnotforsale,,,0,,,,en,,,11,9.90648E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",809115114,Fri Sep 07 15:50:39 +0000 2012,FALSE,"Writer. Thinker. Reporter. Iconoclast.  Into politics, philosophy, science, sexuality, religion, and culture.",108551,7580,2510,383,"Brooklyn, NYC",Ash J,73834,Atlantic Time (Canada),http://gofund.me/ivgsrg,FALSE
9.90743E+17,https://twitter.com/maralbabai/status/990742576583135232,Mon Apr 30 00:00:12 +0000 2018,2018-04-30 00:00:12+00:00,maralbabai,RT @OccupyWallStNYC: Here with the #RadicalWomenBKM calling for the @brooklynmuseum to #decolonizethisplace &amp; #decolonizebrooklynmuseum httâ€_,retweet,,RadicalWomenBKM decolonizethisplace decolonizebrooklynmuseum,,,0,,,,en,,,13,9.90634E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2788436192,Wed Sep 03 18:53:29 +0000 2014,FALSE,"arts administrator in support of the intersection of arts, organizing, advocacy, and equity, all sprinkled with some cheese and pepper flakes.",614,114,428,0,"Brooklyn, NY",Maral,1530,Eastern Time (US & Canada),,FALSE
9.90742E+17,https://twitter.com/_TomOKeefe_/status/990742496094408705,Sun Apr 29 23:59:52 +0000 2018,2018-04-29 23:59:52+00:00,_TomOKeefe_,RT @OccupyWallStNYC: Here with the #RadicalWomenBKM calling for the @brooklynmuseum to #decolonizethisplace &amp; #decolonizebrooklynmuseum httâ€_,retweet,,RadicalWomenBKM decolonizethisplace decolonizebrooklynmuseum,,,0,,,,en,,,13,9.90634E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",246035473,Wed Feb 02 00:18:12 +0000 2011,FALSE,Educator / Writer / Investor,1835,137,337,2,NYC,Tom O'Keefe,1577,Quito,,FALSE
9.90742E+17,https://twitter.com/_TomOKeefe_/status/990742428490575878,Sun Apr 29 23:59:36 +0000 2018,2018-04-29 23:59:36+00:00,_TomOKeefe_,RT @maralbabai: â€œWe must understand gentrification for what it is: modern day colonialism â€œ #decolonizebrooklynmuseum #decolonizethisplaceâ€_,retweet,,decolonizebrooklynmuseum decolonizethisplace,,,0,,,,en,,,29,9.90635E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",246035473,Wed Feb 02 00:18:12 +0000 2011,FALSE,Educator / Writer / Investor,1835,137,337,2,NYC,Tom O'Keefe,1577,Quito,,FALSE
9.90742E+17,https://twitter.com/AshAgony/status/990742419699388416,Sun Apr 29 23:59:34 +0000 2018,2018-04-29 23:59:34+00:00,AshAgony,"RT @NadeemGibran: Real estate tycoons on the board of Brooklyn Musuem + NYPD force + â€œthe artsâ€ù = displacement at work. #DecolonizeBrooklâ€_",retweet,,,,,0,,,,en,,,14,9.90702E+17,NadeemGibran,7.5529E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",809115114,Fri Sep 07 15:50:39 +0000 2012,FALSE,"Writer. Thinker. Reporter. Iconoclast.  Into politics, philosophy, science, sexuality, religion, and culture.",108551,7580,2510,383,"Brooklyn, NYC",Ash J,73834,Atlantic Time (Canada),http://gofund.me/ivgsrg,FALSE
9.90742E+17,https://twitter.com/_TomOKeefe_/status/990742418541641728,Sun Apr 29 23:59:34 +0000 2018,2018-04-29 23:59:34+00:00,_TomOKeefe_,RT @maralbabai: â€œWe have all been and are all still colonized in our minds and imaginations... â€œ #decolonizebrooklynmuseum #decolonizethispâ€_,retweet,,decolonizebrooklynmuseum,,,0,,,,en,,,13,9.90636E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",246035473,Wed Feb 02 00:18:12 +0000 2011,FALSE,Educator / Writer / Investor,1835,137,337,2,NYC,Tom O'Keefe,1577,Quito,,FALSE
9.90742E+17,https://twitter.com/AshAgony/status/990742393241718784,Sun Apr 29 23:59:28 +0000 2018,2018-04-29 23:59:28+00:00,AshAgony,"RT @NadeemGibran: .@JivePoetic calls out Brooklyn Museum &amp; politics as usual in the colonial-capitalist agenda to white wash Brooklyn. #dâ€_",retweet,,,,,0,,,,en,,,14,9.90724E+17,NadeemGibran,7.5529E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",809115114,Fri Sep 07 15:50:39 +0000 2012,FALSE,"Writer. Thinker. Reporter. Iconoclast.  Into politics, philosophy, science, sexuality, religion, and culture.",108551,7580,2510,383,"Brooklyn, NYC",Ash J,73834,Atlantic Time (Canada),http://gofund.me/ivgsrg,FALSE
9.90742E+17,https://twitter.com/w1ththegoodhair/status/990742276648431617,Sun Apr 29 23:59:00 +0000 2018,2018-04-29 23:59:00+00:00,w1ththegoodhair,"RT @AshAgony: #DecolonizeThisPlace took over the Brooklyn Museum earlier today, dropped banners, &amp; read a list of demands to #DecolonizeBroâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,107,9.90693E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",867349058,Mon Oct 08 03:22:31 +0000 2012,FALSE,Fredonia School of (hell) Music // drag queen // contact @StevenMaynardJr for bookings // She/Her,57386,1144,1091,4,NYC/Fredonia,_ù”__ù”__ù”¯_ù”¢_ù”« _ù”£_ù”¯_ù”¬_ù”ª _ù”‰_ù”__ù”«_ù”__ù”«_ù” _ù”¢,28273,Eastern Time (US & Canada),http://www.abigailtruax.com,FALSE
9.90742E+17,https://twitter.com/pukeytrig/status/990741901757370368,Sun Apr 29 23:57:31 +0000 2018,2018-04-29 23:57:31+00:00,pukeytrig,"RT @AshAgony: #DecolonizeThisPlace took over the Brooklyn Museum earlier today, dropped banners, &amp; read a list of demands to #DecolonizeBroâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,107,9.90693E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1081626228,Sat Jan 12 03:00:59 +0000 2013,FALSE,Croatian Demigod of Tetris while drinking Kriek Belle-Vue. Also an ugly virgin...,27711,573,887,4,NY,Clement McChastity,17160,Eastern Time (US & Canada),,FALSE
9.90738E+17,https://twitter.com/joeltyner/status/990737705192640513,Sun Apr 29 23:40:50 +0000 2018,2018-04-29 23:40:50+00:00,joeltyner,RT @occupytheory: We appreciate @lauraflanders show. #decolonizethisplace #decolonizebrooklynmuseum @brooklynmuseum @annepasternak @chinatoâ€_,retweet,,decolonizethisplace decolonizebrooklynmuseum,,,0,,,,en,,,3,9.8921E+17,occupytheory,472499685,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16661651,Thu Oct 09 03:44:22 +0000 2008,FALSE,"Populist progressive eight-term Dutchess County Legislator, host of https://t.co/MdLKEGSlhy 950 AM show Sat.'s 8 am to noon-- call 845-345-0163 to be part of the mix!",20972,1577,4998,66,"Town of Clinton, New York",joeltyner,24164,Eastern Time (US & Canada),http://www.DutchessDemocracy.blogspot.com,FALSE
9.90738E+17,https://twitter.com/joeltyner/status/990737594962120705,Sun Apr 29 23:40:24 +0000 2018,2018-04-29 23:40:24+00:00,joeltyner,RT @maralbabai: â€œWe must understand gentrification for what it is: modern day colonialism â€œ #decolonizebrooklynmuseum #decolonizethisplaceâ€_,retweet,,decolonizebrooklynmuseum decolonizethisplace,,,0,,,,en,,,29,9.90635E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16661651,Thu Oct 09 03:44:22 +0000 2008,FALSE,"Populist progressive eight-term Dutchess County Legislator, host of https://t.co/MdLKEGSlhy 950 AM show Sat.'s 8 am to noon-- call 845-345-0163 to be part of the mix!",20972,1577,4998,66,"Town of Clinton, New York",joeltyner,24164,Eastern Time (US & Canada),http://www.DutchessDemocracy.blogspot.com,FALSE
9.90738E+17,https://twitter.com/joeltyner/status/990737575538196481,Sun Apr 29 23:40:19 +0000 2018,2018-04-29 23:40:19+00:00,joeltyner,RT @maralbabai: â€œWe have all been and are all still colonized in our minds and imaginations... â€œ #decolonizebrooklynmuseum #decolonizethispâ€_,retweet,,decolonizebrooklynmuseum,,,0,,,,en,,,13,9.90636E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16661651,Thu Oct 09 03:44:22 +0000 2008,FALSE,"Populist progressive eight-term Dutchess County Legislator, host of https://t.co/MdLKEGSlhy 950 AM show Sat.'s 8 am to noon-- call 845-345-0163 to be part of the mix!",20972,1577,4998,66,"Town of Clinton, New York",joeltyner,24164,Eastern Time (US & Canada),http://www.DutchessDemocracy.blogspot.com,FALSE
9.90738E+17,https://twitter.com/joeltyner/status/990737509955977221,Sun Apr 29 23:40:04 +0000 2018,2018-04-29 23:40:04+00:00,joeltyner,RT @OccupyWallStNYC: Calling for a Decolonization Commission at #decolonizebrooklynmuseum because a nonresponse is not an option. https://tâ€_,retweet,,decolonizebrooklynmuseum,,,0,,,,en,,,16,9.9064E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16661651,Thu Oct 09 03:44:22 +0000 2008,FALSE,"Populist progressive eight-term Dutchess County Legislator, host of https://t.co/MdLKEGSlhy 950 AM show Sat.'s 8 am to noon-- call 845-345-0163 to be part of the mix!",20972,1577,4998,66,"Town of Clinton, New York",joeltyner,24164,Eastern Time (US & Canada),http://www.DutchessDemocracy.blogspot.com,FALSE
9.90737E+17,https://twitter.com/joeltyner/status/990737495028584449,Sun Apr 29 23:40:00 +0000 2018,2018-04-29 23:40:00+00:00,joeltyner,"RT @maralbabai: â€œYou are standing on indigenous land, you are standing on indigenous labor, ask yourself where youâ€™re standingâ€ù #Decolonizeâ€_",retweet,,,,,0,,,,en,,,13,9.9064E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16661651,Thu Oct 09 03:44:22 +0000 2008,FALSE,"Populist progressive eight-term Dutchess County Legislator, host of https://t.co/MdLKEGSlhy 950 AM show Sat.'s 8 am to noon-- call 845-345-0163 to be part of the mix!",20972,1577,4998,66,"Town of Clinton, New York",joeltyner,24164,Eastern Time (US & Canada),http://www.DutchessDemocracy.blogspot.com,FALSE
9.90737E+17,https://twitter.com/99NewEngland/status/990737339545718786,Sun Apr 29 23:39:23 +0000 2018,2018-04-29 23:39:23+00:00,99NewEngland,Occupy New England Town Crier is out! https://t.co/8RpjBrPqI3 #amren #decolonizebrooklynmuseum,original,,amren decolonizebrooklynmuseum,,https://paper.li/ONEWENGLAND/1354077579?edition_id=8ae81360-4c06-11e8-9684-0cc47a0d164b,0,,,,en,,FALSE,0,,,,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",590330725,Fri May 25 21:21:31 +0000 2012,FALSE,"'These men are all talk; What is needed is action â€” action!' -John Brown#BlackLivesMatter #Fightfor15 #Resist #Antifa",5676,6471,1704,172,New England,#NoWarInSyria,32234,Atlantic Time (Canada),,FALSE
9.90737E+17,https://twitter.com/sgafur03/status/990737165586960385,Sun Apr 29 23:38:41 +0000 2018,2018-04-29 23:38:41+00:00,sgafur03,"RT @AshAgony: #DecolonizeThisPlace took over the Brooklyn Museum earlier today, dropped banners, &amp; read a list of demands to #DecolonizeBroâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,107,9.90693E+17,AshAgony,809115114,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2894197240,Thu Nov 27 03:33:04 +0000 2014,FALSE,19 yr old Aquarius | Guyanese | I'm the kid that yells imperialism in class everytime America's history is mentioned. #palestinewillbefree,6401,119,712,1,"Queens, NY",Sarah,4178,,https://sg4r.files.wordpress.com/2018/04/zine2.pdf,FALSE
9.90735E+17,https://twitter.com/YetAnotherJon/status/990734654838923266,Sun Apr 29 23:28:43 +0000 2018,2018-04-29 23:28:43+00:00,YetAnotherJon,"RT @AshAgony: #DecolonizeThisPlace took over the Brooklyn Museum earlier today, dropped banners, &amp; read a list of demands to #DecolonizeBroâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,107,9.90693E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",129281718,Sat Apr 03 19:45:23 +0000 2010,FALSE,"Been known to make stuff and cook. Feline Palliative Care Operative, 3rd rate artist.",33161,1081,1759,42,,Blinovitch Limitation Effect,65373,Europe/London,,FALSE
9.90734E+17,https://twitter.com/dzaddywannabe/status/990734255444684800,Sun Apr 29 23:27:08 +0000 2018,2018-04-29 23:27:08+00:00,dzaddywannabe,"RT @AshAgony: #DecolonizeThisPlace took over the Brooklyn Museum earlier today, dropped banners, &amp; read a list of demands to #DecolonizeBroâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,107,9.90693E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2333372439,Sun Feb 09 09:01:11 +0000 2014,FALSE,silent tweeting is my talent. queer. ace. it is not feminism if it is not intersectional.,11386,297,249,5,South Africa,Mukondi,41829,Pretoria,,FALSE
9.90734E+17,https://twitter.com/coffinpunk/status/990733562885238784,Sun Apr 29 23:24:22 +0000 2018,2018-04-29 23:24:22+00:00,coffinpunk,"RT @AshAgony: #DecolonizeThisPlace took over the Brooklyn Museum earlier today, dropped banners, &amp; read a list of demands to #DecolonizeBroâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,107,9.90693E+17,AshAgony,809115114,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2920999981,Sat Dec 06 20:15:13 +0000 2014,FALSE,curb stomp all fascists,21089,1074,476,10,bay area CA,Ponsi _Ÿç’,67319,Tijuana,http://Instagram.com/ponsimustdie,FALSE
9.90733E+17,https://twitter.com/RobinsonJTaylor/status/990732753833410560,Sun Apr 29 23:21:10 +0000 2018,2018-04-29 23:21:10+00:00,RobinsonJTaylor,"RT @decolonize_this: Regarding the growing call to decolonize the @brooklynmuseum, the ball is still in their court _Ÿè€_Ÿ_·_Ÿè_â€çâ™€ï¸è. #decolonizebrooâ€_",retweet,,,,,0,,,,en,,,6,9.8673E+17,decolonize_this,7.7031E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3952731799,Tue Oct 20 01:00:14 +0000 2015,FALSE,,2874,42,326,0,"Lethbridge, Alberta",Robinson Taylor,101,,,FALSE
